theme,ticker,ticker_clean,confidence,tier,combined_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,sector,action
soccer,ARG-USD,ARG,high,Tier 3,0.045825,-0.087695,13.3519,3.0,0.0,1.0,-2.59,10.59,Other,RESEARCH
soccer,OG-USD,OG,high,Tier 3,0.045825,-0.087695,13.3519,3.0,0.0,1.0,-2.59,10.59,Other,RESEARCH
shima_capital,PRCL-USD,PRCL,high,Tier 3,0.044318,-0.283731,32.8049,1.0,0.0,1.0,-29.77,18.21,Other,RESEARCH
shima_capital,BCUT-USD,BCUT,high,Tier 3,0.044318,-0.283731,32.8049,1.0,0.0,1.0,-29.77,18.21,Other,RESEARCH
shima_capital,MAV-USD,MAV,high,Tier 3,0.044318,-0.283731,32.8049,1.0,0.0,1.0,-29.77,18.21,Other,RESEARCH
identity,ONT-USD,ONT,high,Tier 3,0.038648,-0.181555,22.0203,1.2,0.0,1.0,-15.63,19.38,Other,RESEARCH
identity,WLD-USD,WLD,high,Tier 3,0.038648,-0.181555,22.0203,1.2,0.0,1.0,-15.63,19.38,Other,RESEARCH
identity,EGLD-USD,EGLD,high,Tier 3,0.038648,-0.181555,22.0203,1.2,0.0,1.0,-15.63,19.38,Other,RESEARCH
identity,CCD-USD,CCD,high,Tier 3,0.038648,-0.181555,22.0203,1.2,0.0,1.0,-15.63,19.38,Other,RESEARCH
identity,CVC-USD,CVC,high,Tier 3,0.038648,-0.181555,22.0203,1.2,0.0,1.0,-15.63,19.38,Other,RESEARCH
binance_launchpool,BEAM-USD,BEAM,high,Tier 3,0.035901,-0.122154,15.8055,1.0,0.0,1.0,-1.92,25.94,Other,RESEARCH
binance_launchpool,ETHFI-USD,ETHFI,high,Tier 3,0.035901,-0.122154,15.8055,1.0,0.0,1.0,-1.92,25.94,Other,RESEARCH
binance_launchpool,XVS-USD,XVS,high,Tier 3,0.035901,-0.122154,15.8055,1.0,0.0,1.0,-1.92,25.94,Other,RESEARCH
